"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_kg","reps","distance_miles","duration_seconds","rpe"
"😶","3 Feb 2025, 07:04","3 Feb 2025, 08:46","","Snatch",,"",7,"normal",80,1,,,
"😶","3 Feb 2025, 07:04","3 Feb 2025, 08:46","","Snatch",,"",8,"normal",83,1,,,
"😶","3 Feb 2025, 07:04","3 Feb 2025, 08:46","","Snatch",,"",9,"normal",86,1,,,
"😶","3 Feb 2025, 07:04","3 Feb 2025, 08:46","","Clean and Jerk",,"",0,"warmup",40,2,,,
"😶","3 Feb 2025, 07:04","3 Feb 2025, 08:46","","Clean and Jerk",,"",1,"warmup",50,2,,,
"😶","3 Feb 2025, 07:04","3 Feb 2025, 08:46","","Clean and Jerk",,"",2,"warmup",60,2,,,
"😶","3 Feb 2025, 07:04","3 Feb 2025, 08:46","","Clean and Jerk",,"",3,"warmup",70,1,,,
"😶","3 Feb 2025, 07:04","3 Feb 2025, 08:46","","Clean and Jerk",,"",4,"normal",80,1,,,
"😶","3 Feb 2025, 07:04","3 Feb 2025, 08:46","","Clean and Jerk",,"",5,"normal",90,1,,,
"😶","3 Feb 2025, 07:04","3 Feb 2025, 08:46","","Clean and Jerk",,"",6,"normal",90,1,,,
"😶","3 Feb 2025, 07:04","3 Feb 2025, 08:46","","Clean and Jerk",,"",7,"normal",95,1,,,
"😶","3 Feb 2025, 07:04","3 Feb 2025, 08:46","","Clean and Jerk",,"",8,"normal",95,1,,,
"😶","3 Feb 2025, 07:04","3 Feb 2025, 08:46","","Clean and Jerk",,"",9,"normal",100,1,,,
"😶","3 Feb 2025, 07:04","3 Feb 2025, 08:46","","Clean and Jerk",,"",10,"normal",103,1,,,
"😶","3 Feb 2025, 07:04","3 Feb 2025, 08:46","","Clean and Jerk",,"",11,"normal",108,1,,,
"😶","3 Feb 2025, 07:04","3 Feb 2025, 08:46","","Squat (Barbell)",,"",0,"warmup",60,3,,,
"😶","3 Feb 2025, 07:04","3 Feb 2025, 08:46","","Squat (Barbell)",,"",1,"warmup",70,2,,,
"😶","3 Feb 2025, 07:04","3 Feb 2025, 08:46","","Squat (Barbell)",,"",2,"warmup",80,2,,,
"😶","3 Feb 2025, 07:04","3 Feb 2025, 08:46","","Squat (Barbell)",,"",3,"warmup",90,2,,,
"😶","3 Feb 2025, 07:04","3 Feb 2025, 08:46","","Squat (Barbell)",,"",4,"warmup",100,2,,,
"😶","3 Feb 2025, 07:04","3 Feb 2025, 08:46","","Squat (Barbell)",,"",5,"warmup",110,1,,,
"😶","3 Feb 2025, 07:04","3 Feb 2025, 08:46","","Squat (Barbell)",,"",6,"normal",115,3,,,
"😶","3 Feb 2025, 07:04","3 Feb 2025, 08:46","","Squat (Barbell)",,"",7,"normal",115,3,,,
"😶","3 Feb 2025, 07:04","3 Feb 2025, 08:46","","Squat (Barbell)",,"",8,"normal",115,3,,,
"😶","3 Feb 2025, 07:04","3 Feb 2025, 08:46","","Squat (Barbell)",,"",9,"normal",115,3,,,
"Bih","1 Feb 2025, 16:38","1 Feb 2025, 17:29","","Overhead Press (Barbell)",,"",0,"normal",79.38,2,,,
"Bih","1 Feb 2025, 16:38","1 Feb 2025, 17:29","","Overhead Press (Barbell)",,"",1,"normal",56.7,9,,,
"Bih","1 Feb 2025, 16:38","1 Feb 2025, 17:29","","Behind the Neck Press",,"",0,"normal",47.63,6,,,
"Bih","1 Feb 2025, 16:38","1 Feb 2025, 17:29","","Incline Bench Press (Barbell)",,"",0,"normal",61.24,12,,,
"Bih","1 Feb 2025, 16:38","1 Feb 2025, 17:29","","Incline Bench Press (Barbell)",,"",1,"normal",65.77,10,,,
"Bih","1 Feb 2025, 16:38","1 Feb 2025, 17:29","","Rope Cable Curl",,"",0,"normal",15.88,20,,,
"Bih","1 Feb 2025, 16:38","1 Feb 2025, 17:29","","Rope Cable Curl",,"",1,"normal",15.88,17,,,
"Bih","1 Feb 2025, 16:38","1 Feb 2025, 17:29","","Rope Cable Curl",,"",2,"normal",18.14,14,,,
"Sjje","31 Jan 2025, 19:30","31 Jan 2025, 19:32","","Snatch",,"",0,"normal",40,2,,,
"Sjje","31 Jan 2025, 19:30","31 Jan 2025, 19:32","","Snatch",,"",1,"normal",45,2,,,
"Sjje","31 Jan 2025, 19:30","31 Jan 2025, 19:32","","Snatch",,"",2,"normal",50,2,,,
"Sjje","31 Jan 2025, 19:30","31 Jan 2025, 19:32","","Snatch",,"",3,"normal",55,2,,,
"Sjje","31 Jan 2025, 19:30","31 Jan 2025, 19:32","","Snatch",,"",4,"normal",60,2,,,
"Sjje","31 Jan 2025, 19:30","31 Jan 2025, 19:32","","Behind The Neck Jerk",,"",0,"normal",50,5,,,
"Sjje","31 Jan 2025, 19:30","31 Jan 2025, 19:32","","Behind The Neck Jerk",,"",1,"normal",60,5,,,
"Sjje","31 Jan 2025, 19:30","31 Jan 2025, 19:32","","Behind The Neck Jerk",,"",2,"normal",70,5,,,
"Sjje","31 Jan 2025, 19:30","31 Jan 2025, 19:32","","Front Squat",,"",0,"normal",70,3,,,
"Sjje","31 Jan 2025, 19:30","31 Jan 2025, 19:32","","Front Squat",,"",1,"normal",80,3,,,
"Sjje","31 Jan 2025, 19:30","31 Jan 2025, 19:32","","Front Squat",,"",2,"normal",90,2,,,
"Sjje","31 Jan 2025, 19:30","31 Jan 2025, 19:32","","Front Squat",,"",3,"normal",90,2,,,
"Sjje","31 Jan 2025, 19:30","31 Jan 2025, 19:32","","Front Squat",,"",4,"normal",90,2,,,
"Jsnana","29 Jan 2025, 08:43","29 Jan 2025, 08:44","","Snatch",,"",0,"normal",75,2,,,
"Jsnana","29 Jan 2025, 08:43","29 Jan 2025, 08:44","","Snatch",,"",1,"normal",80,2,,,
"Jsnana","29 Jan 2025, 08:43","29 Jan 2025, 08:44","","Snatch",,"",2,"normal",83,2,,,
"Jsnana","29 Jan 2025, 08:43","29 Jan 2025, 08:44","","Split Jerk",,"",0,"normal",70,3,,,
"Jsnana","29 Jan 2025, 08:43","29 Jan 2025, 08:44","","Split Jerk",,"",1,"normal",70,3,,,
"Jsnana","29 Jan 2025, 08:43","29 Jan 2025, 08:44","","Split Jerk",,"",2,"normal",70,3,,,
"Jsnana","29 Jan 2025, 08:43","29 Jan 2025, 08:44","","Split Jerk",,"",3,"normal",75,3,,,
"Jsnana","29 Jan 2025, 08:43","29 Jan 2025, 08:44","","Squat (Barbell)",,"",0,"normal",100,5,,,
"Jsnana","29 Jan 2025, 08:43","29 Jan 2025, 08:44","","Squat (Barbell)",,"",1,"normal",110,5,,,
"Jsnana","29 Jan 2025, 08:43","29 Jan 2025, 08:44","","Squat (Barbell)",,"",2,"normal",115,5,,,
"Jsnana","29 Jan 2025, 08:43","29 Jan 2025, 08:44","","Snatch Grip RDL",,"",0,"normal",50,4,,,
"Jsnana","29 Jan 2025, 08:43","29 Jan 2025, 08:44","","Snatch Grip RDL",,"",1,"normal",50,4,,,
"Jsnana","29 Jan 2025, 08:43","29 Jan 2025, 08:44","","Snatch Grip RDL",,"",2,"normal",50,4,,,
"I don't rmeember","27 Jan 2025, 09:14","27 Jan 2025, 09:15","","Snatch",,"",0,"normal",75,1,,,
"I don't rmeember","27 Jan 2025, 09:14","27 Jan 2025, 09:15","","Clean and Jerk",,"",0,"normal",80,1,,,
"I don't rmeember","27 Jan 2025, 09:14","27 Jan 2025, 09:15","","Front Squat",,"",0,"normal",90,3,,,
"I don't rmeember","27 Jan 2025, 09:14","27 Jan 2025, 09:15","","Front Squat",,"",1,"normal",90,3,,,
"I don't rmeember","27 Jan 2025, 09:14","27 Jan 2025, 09:15","","Front Squat",,"",2,"normal",90,3,,,
"I don't rmeember","27 Jan 2025, 09:14","27 Jan 2025, 09:15","","Clean Pull",,"",0,"normal",90,3,,,
"I don't rmeember","27 Jan 2025, 09:14","27 Jan 2025, 09:15","","Clean Pull",,"",1,"normal",100,3,,,
"I don't rmeember","27 Jan 2025, 09:14","27 Jan 2025, 09:15","","Clean Pull",,"",2,"normal",105,3,,,
"bin","25 Jan 2025, 08:07","25 Jan 2025, 08:58","","Snatch",,"",0,"normal",61.24,2,,,
"bin","25 Jan 2025, 08:07","25 Jan 2025, 08:58","","Snatch",,"",1,"normal",70.31,2,,,
"bin","25 Jan 2025, 08:07","25 Jan 2025, 08:58","","Snatch",,"",2,"normal",83.91,1,,,
"bin","25 Jan 2025, 08:07","25 Jan 2025, 08:58","","Snatch",,"",3,"normal",83.91,1,,,
"bin","25 Jan 2025, 08:07","25 Jan 2025, 08:58","","Behind The Neck Jerk",,"",0,"normal",102.06,1,,,
"bin","25 Jan 2025, 08:07","25 Jan 2025, 08:58","","Behind The Neck Jerk",,"",1,"normal",115.67,1,,,
"bin","25 Jan 2025, 08:07","25 Jan 2025, 08:58","","Squat (Barbell)",,"",0,"normal",102.06,1,,,
"bin","25 Jan 2025, 08:07","25 Jan 2025, 08:58","","Squat (Barbell)",,"",1,"normal",124.74,1,,,
"bin","25 Jan 2025, 08:07","25 Jan 2025, 08:58","","Squat (Barbell)",,"",2,"normal",142.88,2,,,
"bin","25 Jan 2025, 08:07","25 Jan 2025, 08:58","","Pause Front Squat",,"",0,"normal",74.84,3,,,
"bin","25 Jan 2025, 08:07","25 Jan 2025, 08:58","","Pause Front Squat",,"",1,"normal",83.91,2,,,
"bin","25 Jan 2025, 08:07","25 Jan 2025, 08:58","","Overhead Press (Barbell)",,"",0,"normal",61.24,3,,,
"bin","25 Jan 2025, 08:07","25 Jan 2025, 08:58","","Overhead Press (Barbell)",,"",1,"normal",70.31,5,,,
"bin","25 Jan 2025, 08:07","25 Jan 2025, 08:58","","Behind the Neck Press",,"",0,"normal",43.09,5,,,
"bin","25 Jan 2025, 08:07","25 Jan 2025, 08:58","","Triceps Dip (Weighted)",,"",0,"normal",,4,,,
"bin","25 Jan 2025, 08:07","25 Jan 2025, 08:58","","Triceps Dip (Weighted)",,"",1,"normal",,4,,,
"Vrrs","22 Jan 2025, 06:02","22 Jan 2025, 07:21","","Snatch",,"",0,"normal",61.24,2,,,
"Vrrs","22 Jan 2025, 06:02","22 Jan 2025, 07:21","","Snatch",,"",1,"normal",70.31,1,,,
"Vrrs","22 Jan 2025, 06:02","22 Jan 2025, 07:21","","Snatch",,"",2,"normal",83.91,2,,,
"Vrrs","22 Jan 2025, 06:02","22 Jan 2025, 07:21","","Snatch",,"",3,"normal",88.45,1,,,
"Vrrs","22 Jan 2025, 06:02","22 Jan 2025, 07:21","","Snatch",,"",4,"normal",92.99,1,,,
"Vrrs","22 Jan 2025, 06:02","22 Jan 2025, 07:21","","Clean and Jerk",,"",0,"normal",83.91,2,,,
"Vrrs","22 Jan 2025, 06:02","22 Jan 2025, 07:21","","Clean and Jerk",,"",1,"normal",97.52,1,,,
"Vrrs","22 Jan 2025, 06:02","22 Jan 2025, 07:21","","Clean and Jerk",,"",2,"normal",104.33,1,,,
"Vrrs","22 Jan 2025, 06:02","22 Jan 2025, 07:21","","Snatch Pull",,"",0,"normal",102.06,3,,,
"Vrrs","22 Jan 2025, 06:02","22 Jan 2025, 07:21","","Snatch Pull",,"",1,"normal",115.67,3,,,
"Vrrs","22 Jan 2025, 06:02","22 Jan 2025, 07:21","","Snatch Pull",,"",2,"normal",129.27,3,,,
"Vrrs","22 Jan 2025, 06:02","22 Jan 2025, 07:21","","Bent Over Row (Barbell)",,"",0,"normal",61.24,10,,,
"Vrrs","22 Jan 2025, 06:02","22 Jan 2025, 07:21","","Bent Over Row (Barbell)",,"",1,"normal",65.77,10,,,
"Vrrs","22 Jan 2025, 06:02","22 Jan 2025, 07:21","","Bent Over Row (Barbell)",,"",2,"normal",70.31,8,,,
"Vrrs","22 Jan 2025, 06:02","22 Jan 2025, 07:21","","Pull Up",,"",0,"normal",,4,,,
"Vrrs","22 Jan 2025, 06:02","22 Jan 2025, 07:21","","Pull Up",,"",1,"normal",,3,,,
"Vrrs","22 Jan 2025, 06:02","22 Jan 2025, 07:21","","Pause Squat (Barbell)",,"",0,"normal",61.24,1,,,
"Vrrs","22 Jan 2025, 06:02","22 Jan 2025, 07:21","","Pause Squat (Barbell)",,"",1,"normal",102.06,1,,,
"Vrrs","22 Jan 2025, 06:02","22 Jan 2025, 07:21","","Pause Squat (Barbell)",,"",2,"normal",124.74,1,,,
"Vrrs","22 Jan 2025, 06:02","22 Jan 2025, 07:21","","Pause Squat (Barbell)",,"",3,"normal",133.81,1,,,
"Vrrs","22 Jan 2025, 06:02","22 Jan 2025, 07:21","","Pause Squat (Barbell)",,"",4,"normal",102.06,2,,,
"Vrrs","22 Jan 2025, 06:02","22 Jan 2025, 07:21","","Decline Crunch (Weighted)",,"",0,"normal",4.54,9,,,
"Vrrs","22 Jan 2025, 06:02","22 Jan 2025, 07:21","","Decline Crunch (Weighted)",,"",1,"normal",4.54,7,,,
"Vrrs","22 Jan 2025, 06:02","22 Jan 2025, 07:21","","Decline Crunch (Weighted)",,"",2,"normal",4.54,4,,,
"Bu","20 Jan 2025, 11:41","20 Jan 2025, 12:14","","Front Squat",,"",0,"normal",88.45,3,,,
"Bu","20 Jan 2025, 11:41","20 Jan 2025, 12:14","","Front Squat",,"",1,"normal",102.06,3,,,
"Bu","20 Jan 2025, 11:41","20 Jan 2025, 12:14","","Front Squat",,"",2,"normal",111.13,3,,,
"Bu","20 Jan 2025, 11:41","20 Jan 2025, 12:14","","Push Press",,"",0,"normal",70.31,3,,,
"Bu","20 Jan 2025, 11:41","20 Jan 2025, 12:14","","Push Press",,"",1,"normal",79.38,3,,,
"Bu","20 Jan 2025, 11:41","20 Jan 2025, 12:14","","Push Press",,"",2,"normal",88.45,3,,,
"Bu","20 Jan 2025, 11:41","20 Jan 2025, 12:14","","Bent Over Row (Barbell)",,"",0,"normal",52.16,10,,,
"Bu","20 Jan 2025, 11:41","20 Jan 2025, 12:14","","Bent Over Row (Barbell)",,"",1,"normal",61.24,9,,,
"Bu","20 Jan 2025, 11:41","20 Jan 2025, 12:14","","Bent Over Row (Barbell)",,"",2,"normal",61.24,7,,,
"😝👍🏿","19 Jan 2025, 14:18","19 Jan 2025, 15:20","","Bench Press (Barbell)",,"",0,"normal",83.91,2,,,
"😝👍🏿","19 Jan 2025, 14:18","19 Jan 2025, 15:20","","Bench Press (Barbell)",,"",1,"normal",102.06,3,,,
"😝👍🏿","19 Jan 2025, 14:18","19 Jan 2025, 15:20","","Bench Press (Barbell)",,"",2,"normal",61.24,8,,,
"😝👍🏿","19 Jan 2025, 14:18","19 Jan 2025, 15:20","","Overhead Press (Barbell)",,"",0,"normal",61.24,5,,,
"😝👍🏿","19 Jan 2025, 14:18","19 Jan 2025, 15:20","","Overhead Press (Barbell)",,"",1,"normal",70.31,4,,,
"😝👍🏿","19 Jan 2025, 14:18","19 Jan 2025, 15:20","","Behind the Neck Press",,"",0,"normal",38.56,8,,,
"😝👍🏿","19 Jan 2025, 14:18","19 Jan 2025, 15:20","","Incline Bench Press (Dumbbell)",,"",0,"normal",72.57,8,,,
"😝👍🏿","19 Jan 2025, 14:18","19 Jan 2025, 15:20","","Incline Bench Press (Dumbbell)",,"",1,"normal",72.57,6,,,
"😝👍🏿","19 Jan 2025, 14:18","19 Jan 2025, 15:20","","Triceps Dip (Assisted)",,"",0,"normal",29.48,5,,,
"😝👍🏿","19 Jan 2025, 14:18","19 Jan 2025, 15:20","","Triceps Dip (Assisted)",,"",1,"normal",22.68,8,,,
"😝👍🏿","19 Jan 2025, 14:18","19 Jan 2025, 15:20","","Triceps Dip (Assisted)",,"",2,"normal",13.61,7,,,
"😝👍🏿","19 Jan 2025, 14:18","19 Jan 2025, 15:20","","Lateral Raise (Machine)",,"",0,"normal",40.82,9,,,
"😝👍🏿","19 Jan 2025, 14:18","19 Jan 2025, 15:20","","Lateral Raise (Machine)",,"",1,"normal",49.9,6,,,
"😝👍🏿","19 Jan 2025, 14:18","19 Jan 2025, 15:20","","Lateral Raise (Machine)",,"",2,"normal",49.9,7,,,
"😝👍🏿","19 Jan 2025, 14:18","19 Jan 2025, 15:20","","Triceps Pushdown",,"",0,"normal",27.22,11,,,
"😝👍🏿","19 Jan 2025, 14:18","19 Jan 2025, 15:20","","Triceps Pushdown",,"",1,"normal",27.22,11,,,
"😝👍🏿","19 Jan 2025, 14:18","19 Jan 2025, 15:20","","Triceps Pushdown",,"",2,"normal",23.81,10,,,
": (","17 Jan 2025, 06:07","17 Jan 2025, 07:16","","Clean and Jerk",,"",0,"normal",92.99,2,,,
": (","17 Jan 2025, 06:07","17 Jan 2025, 07:16","","Clean and Jerk",,"",1,"normal",102.06,1,,,
": (","17 Jan 2025, 06:07","17 Jan 2025, 07:16","","Clean Pull",,"",0,"normal",102.06,3,,,
": (","17 Jan 2025, 06:07","17 Jan 2025, 07:16","","Clean Pull",,"",1,"normal",124.74,5,,,
": (","17 Jan 2025, 06:07","17 Jan 2025, 07:16","","Squat (Barbell)",,"",0,"normal",102.06,5,,,
": (","17 Jan 2025, 06:07","17 Jan 2025, 07:16","","Squat (Barbell)",,"",1,"normal",115.67,5,,,
": (","17 Jan 2025, 06:07","17 Jan 2025, 07:16","","Squat (Barbell)",,"",2,"normal",133.81,3,,,
": (","17 Jan 2025, 06:07","17 Jan 2025, 07:16","","Overhead Press (Barbell)",,"",0,"normal",61.24,5,,,
": (","17 Jan 2025, 06:07","17 Jan 2025, 07:16","","Overhead Press (Barbell)",,"",1,"normal",61.24,3,,,
": (","17 Jan 2025, 06:07","17 Jan 2025, 07:16","","Overhead Press (Barbell)",,"",2,"normal",43.09,8,,,
": (","17 Jan 2025, 06:07","17 Jan 2025, 07:16","","Triceps Dip (Weighted)",,"",0,"normal",,5,,,
": (","17 Jan 2025, 06:07","17 Jan 2025, 07:16","","Triceps Dip (Weighted)",,"",1,"normal",,4,,,
": (","17 Jan 2025, 06:07","17 Jan 2025, 07:16","","Triceps Dip (Weighted)",,"",2,"normal",,5,,,
": (","17 Jan 2025, 06:07","17 Jan 2025, 07:16","","Back Extension (Weighted Hyperextension)",,"",0,"normal",,5,,,
": (","17 Jan 2025, 06:07","17 Jan 2025, 07:16","","Back Extension (Weighted Hyperextension)",,"",1,"normal",,5,,,
": (","17 Jan 2025, 06:07","17 Jan 2025, 07:16","","Running",,"",0,"normal",,,0.5,285,
": (","17 Jan 2025, 06:07","17 Jan 2025, 07:16","","Running",,"",1,"normal",,,0.25,105,
": (","17 Jan 2025, 06:07","17 Jan 2025, 07:16","","Running",,"",2,"normal",,,0.2,60,
"Hvcf","15 Jan 2025, 06:05","15 Jan 2025, 07:45","","No Feet Snatch",,"",0,"normal",70.31,2,,,
"Hvcf","15 Jan 2025, 06:05","15 Jan 2025, 07:45","","No Feet Snatch",,"",1,"normal",74.84,2,,,
"Hvcf","15 Jan 2025, 06:05","15 Jan 2025, 07:45","","No Feet Snatch",,"",2,"normal",79.38,1,,,
"Hvcf","15 Jan 2025, 06:05","15 Jan 2025, 07:45","","No Feet Snatch",,"",3,"normal",79.38,2,,,
"Hvcf","15 Jan 2025, 06:05","15 Jan 2025, 07:45","","No Feet Snatch",,"",4,"normal",81.65,2,,,
"Hvcf","15 Jan 2025, 06:05","15 Jan 2025, 07:45","","No Feet Snatch",,"",5,"normal",70.31,1,,,
"Hvcf","15 Jan 2025, 06:05","15 Jan 2025, 07:45","","Snatch Pull",,"",0,"normal",92.99,5,,,
"Hvcf","15 Jan 2025, 06:05","15 Jan 2025, 07:45","","Snatch Pull",,"",1,"normal",106.59,5,,,
"Hvcf","15 Jan 2025, 06:05","15 Jan 2025, 07:45","","Snatch Pull",,"",2,"normal",120.2,6,,,
"Hvcf","15 Jan 2025, 06:05","15 Jan 2025, 07:45","","Overhead Squat",,"",0,"normal",52.16,5,,,
"Hvcf","15 Jan 2025, 06:05","15 Jan 2025, 07:45","","Overhead Squat",,"",1,"normal",61.24,3,,,
"Hvcf","15 Jan 2025, 06:05","15 Jan 2025, 07:45","","Overhead Squat",,"",2,"normal",70.31,1,,,
"Hvcf","15 Jan 2025, 06:05","15 Jan 2025, 07:45","","Overhead Squat",,"",3,"normal",79.38,1,,,
"Hvcf","15 Jan 2025, 06:05","15 Jan 2025, 07:45","","Overhead Squat",,"",4,"normal",88.45,1,,,
"Hvcf","15 Jan 2025, 06:05","15 Jan 2025, 07:45","","Overhead Squat",,"",5,"normal",97.52,1,,,
"Hvcf","15 Jan 2025, 06:05","15 Jan 2025, 07:45","","Bent Over Row (Barbell)",,"",0,"normal",52.16,10,,,
"Hvcf","15 Jan 2025, 06:05","15 Jan 2025, 07:45","","Bent Over Row (Barbell)",,"",1,"normal",56.7,10,,,
"Hvcf","15 Jan 2025, 06:05","15 Jan 2025, 07:45","","Bent Over Row (Barbell)",,"",2,"normal",61.24,9,,,
"Hvcf","15 Jan 2025, 06:05","15 Jan 2025, 07:45","","Pull Up",,"",0,"normal",,4,,,
"Hvcf","15 Jan 2025, 06:05","15 Jan 2025, 07:45","","Pull Up",,"",1,"normal",,3,,,
"Hvcf","15 Jan 2025, 06:05","15 Jan 2025, 07:45","","Pull Up",,"",2,"normal",,3,,,
"Hvcf","15 Jan 2025, 06:05","15 Jan 2025, 07:45","","Pull Up",,"",3,"normal",,3,,,
"Hvcf","15 Jan 2025, 06:05","15 Jan 2025, 07:45","","Decline Crunch (Weighted)",,"",0,"normal",4.54,8,,,
"Hvcf","15 Jan 2025, 06:05","15 Jan 2025, 07:45","","Decline Crunch (Weighted)",,"",1,"normal",4.54,6,,,
"Hvcf","15 Jan 2025, 06:05","15 Jan 2025, 07:45","","Decline Crunch (Weighted)",,"",2,"normal",4.54,2,,,
"Hvcf","15 Jan 2025, 06:05","15 Jan 2025, 07:45","","Cycling",,"",0,"normal",,,6.71,1200,
"😖","13 Jan 2025, 06:03","13 Jan 2025, 07:28","","Power Clean",,"",0,"normal",83.91,2,,,
"😖","13 Jan 2025, 06:03","13 Jan 2025, 07:28","","Power Clean",,"",1,"normal",92.99,2,,,
"😖","13 Jan 2025, 06:03","13 Jan 2025, 07:28","","Power Clean",,"",2,"normal",92.99,2,,,
"😖","13 Jan 2025, 06:03","13 Jan 2025, 07:28","","Power Clean",,"",3,"normal",92.99,2,,,
"😖","13 Jan 2025, 06:03","13 Jan 2025, 07:28","","Power Clean",,"",4,"normal",92.99,2,,,
"😖","13 Jan 2025, 06:03","13 Jan 2025, 07:28","","Power Clean",,"",5,"normal",92.99,2,,,
"😖","13 Jan 2025, 06:03","13 Jan 2025, 07:28","","Push Press",,"",0,"normal",65.77,5,,,
"😖","13 Jan 2025, 06:03","13 Jan 2025, 07:28","","Push Press",,"",1,"normal",74.84,5,,,
"😖","13 Jan 2025, 06:03","13 Jan 2025, 07:28","","Push Press",,"",2,"failure",83.91,5,,,
"😖","13 Jan 2025, 06:03","13 Jan 2025, 07:28","","Front Squat",,"",0,"normal",79.38,5,,,
"😖","13 Jan 2025, 06:03","13 Jan 2025, 07:28","","Front Squat",,"",1,"normal",92.99,5,,,
"😖","13 Jan 2025, 06:03","13 Jan 2025, 07:28","","Front Squat",,"",2,"failure",106.59,2,,,
"😖","13 Jan 2025, 06:03","13 Jan 2025, 07:28","","Behind the Neck Press",,"",0,"normal",34.02,12,,,
"😖","13 Jan 2025, 06:03","13 Jan 2025, 07:28","","Behind the Neck Press",,"",1,"normal",38.56,7,,,
"😖","13 Jan 2025, 06:03","13 Jan 2025, 07:28","","Behind the Neck Press",,"",2,"normal",38.56,6,,,
"😖","13 Jan 2025, 06:03","13 Jan 2025, 07:28","","Back Extension (Weighted Hyperextension)",,"",0,"normal",40.82,6,,,
"😖","13 Jan 2025, 06:03","13 Jan 2025, 07:28","","Back Extension (Weighted Hyperextension)",,"",1,"normal",40.82,7,,,
"😖","13 Jan 2025, 06:03","13 Jan 2025, 07:28","","Back Extension (Weighted Hyperextension)",,"",2,"normal",40.82,5,,,
"😖","13 Jan 2025, 06:03","13 Jan 2025, 07:28","","Cycling",,"",0,"normal",,,5.59,1200,
"Bbbvvc","11 Jan 2025, 07:15","11 Jan 2025, 08:34","","Cycling",,"",0,"normal",,,3.6,630,
"Bbbvvc","11 Jan 2025, 07:15","11 Jan 2025, 08:34","","Front Squat",,"",0,"normal",61.24,2,,,
"Bbbvvc","11 Jan 2025, 07:15","11 Jan 2025, 08:34","","Front Squat",,"",1,"normal",83.91,2,,,
"Bbbvvc","11 Jan 2025, 07:15","11 Jan 2025, 08:34","","Front Squat",,"",2,"normal",102.06,1,,,
"Bbbvvc","11 Jan 2025, 07:15","11 Jan 2025, 08:34","","Front Squat",,"",3,"normal",102.06,2,,,
"Bbbvvc","11 Jan 2025, 07:15","11 Jan 2025, 08:34","","Bench Press - Close Grip (Barbell)",,"",0,"normal",83.91,3,,,
"Bbbvvc","11 Jan 2025, 07:15","11 Jan 2025, 08:34","","Bench Press - Close Grip (Barbell)",,"",1,"normal",102.06,3,,,
"Bbbvvc","11 Jan 2025, 07:15","11 Jan 2025, 08:34","","Snatch Grip RDL",,"",0,"normal",65.77,5,,,
"Bbbvvc","11 Jan 2025, 07:15","11 Jan 2025, 08:34","","Snatch Grip RDL",,"",1,"normal",65.77,5,,,
"Bbbvvc","11 Jan 2025, 07:15","11 Jan 2025, 08:34","","Push Press",,"",0,"normal",70.31,2,,,
"Bbbvvc","11 Jan 2025, 07:15","11 Jan 2025, 08:34","","Push Press",,"",1,"normal",92.99,2,,,
"Bbbvvc","11 Jan 2025, 07:15","11 Jan 2025, 08:34","","Behind the Neck Press",,"",0,"normal",29.48,11,,,
"Bbbvvc","11 Jan 2025, 07:15","11 Jan 2025, 08:34","","Incline Bench Press (Dumbbell)",,"",0,"normal",72.57,7,,,
"Bbbvvc","11 Jan 2025, 07:15","11 Jan 2025, 08:34","","Incline Bench Press (Dumbbell)",,"",1,"normal",72.57,6,,,
"Bbbvvc","11 Jan 2025, 07:15","11 Jan 2025, 08:34","","Triceps Pushdown",,"",0,"normal",27.22,13,,,
"Bbbvvc","11 Jan 2025, 07:15","11 Jan 2025, 08:34","","Triceps Pushdown",,"",1,"normal",27.22,12,,,
"Bbbvvc","11 Jan 2025, 07:15","11 Jan 2025, 08:34","","Triceps Pushdown",,"",2,"normal",27.22,7,,,
"Bbbvvc","11 Jan 2025, 07:15","11 Jan 2025, 08:34","","Lateral Raise (Machine)",,"",0,"normal",34.02,11,,,
"Bbbvvc","11 Jan 2025, 07:15","11 Jan 2025, 08:34","","Lateral Raise (Machine)",,"",1,"normal",34.02,9,,,
"🙂","9 Jan 2025, 08:58","9 Jan 2025, 11:22","","Clean and Jerk",,"",0,"normal",92.99,1,,,
"🙂","9 Jan 2025, 08:58","9 Jan 2025, 11:22","","Clean and Jerk",,"",1,"normal",102.06,1,,,
"🙂","9 Jan 2025, 08:58","9 Jan 2025, 11:22","","Clean and Jerk",,"",2,"normal",106.59,1,,,
"🙂","9 Jan 2025, 08:58","9 Jan 2025, 11:22","","Squat (Barbell)",,"",0,"normal",61.24,5,,,
"🙂","9 Jan 2025, 08:58","9 Jan 2025, 11:22","","Squat (Barbell)",,"",1,"normal",83.91,3,,,
"🙂","9 Jan 2025, 08:58","9 Jan 2025, 11:22","","Overhead Press (Barbell)",,"",0,"normal",61.24,3,,,
"🙂","9 Jan 2025, 08:58","9 Jan 2025, 11:22","","Overhead Press (Barbell)",,"",1,"normal",61.24,3,,,
"🙂","9 Jan 2025, 08:58","9 Jan 2025, 11:22","","Romanian Deadlift (Barbell)",,"",0,"normal",61.24,5,,,
"🙂","9 Jan 2025, 08:58","9 Jan 2025, 11:22","","Romanian Deadlift (Barbell)",,"",1,"normal",83.91,6,,,
"🙂","9 Jan 2025, 08:58","9 Jan 2025, 11:22","","Romanian Deadlift (Barbell)",,"",2,"normal",83.91,6,,,
